id,zone_name,latitude,longitude,code,status,meta,created_at,updated_at
65,Watford,51.6574591,-0.3991206,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.41,51.66323],[-0.41168,51.66239],[-0.41331,51.66164],[-0.41747,51.65969],[-0.42081,51.6578],[-0.42169,51.65569],[-0.41982,51.65421],[-0.41728,51.65232],[-0.41667,51.65185],[-0.41735,51.64951],[-0.41879,51.64807],[-0.42419,51.64648],[-0.42061,51.64049],[-0.40665,51.63764],[-0.39562,51.64293],[-0.38192,51.64588],[-0.3756,51.64627],[-0.37106,51.64612],[-0.37597,51.65172],[-0.37608,51.65569],[-0.37622,51.66709],[-0.3777,51.66933],[-0.37991,51.66887],[-0.38216,51.6683],[-0.38389,51.66796],[-0.38549,51.6675],[-0.38658,51.66716],[-0.38876,51.66649],[-0.39081,51.66582],[-0.39655,51.66513],[-0.40001,51.66463],[-0.40353,51.66442],[-0.4068,51.66383],[-0.41,51.66323]]]}}",2026-02-11 13:23:15,2026-02-11 13:23:15
66,Birmingham,52.4818609,-1.9027309,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.8747311830139224,52.47324658718144],[-1.8794921801757747,52.46781567761619],[-1.8865008782959047,52.46305727367446],[-1.901371117248556,52.46694245908265],[-1.9180438006591949,52.47276180690896],[-1.9226572723388768,52.47505162290972],[-1.9271849133300822,52.47802091990298],[-1.9256721835327162,52.48031574467689],[-1.9228719934082017,52.482610449758965],[-1.9196426498413044,52.48477436408121],[-1.917786597290032,52.486729107724656],[-1.915254736328127,52.49230010985389],[-1.9118936711978929,52.49348470590381],[-1.9090475901985382,52.49409444206183],[-1.9017246451187342,52.49327585850157],[-1.8947450227928364,52.492274351505614],[-1.8877654004669386,52.49221350575118],[-1.8835361811828788,52.48684834805219],[-1.878425139465345,52.482023176220466],[-1.8762711407470745,52.479376641508864],[-1.8747311830139224,52.47324658718144]]]}}",2026-02-11 13:23:15,2026-02-11 13:23:15
67,Hartwell Northampton,52.1585853,-0.8549320,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.84101,52.16252],[-0.84086,52.16252],[-0.84069,52.16253],[-0.84016,52.16247],[-0.83896,52.16211],[-0.83872,52.14737],[-0.84439,52.14332],[-0.851,52.14021],[-0.88073,52.14607],[-0.87943,52.15295],[-0.87866,52.15429],[-0.87474,52.1566],[-0.87298,52.15763],[-0.87083,52.15805],[-0.86829,52.15876],[-0.86633,52.16002],[-0.86322,52.1611],[-0.86097,52.16165],[-0.85909,52.16185],[-0.85726,52.16217],[-0.85585,52.16259],[-0.85302,52.16273],[-0.84991,52.16236],[-0.84842,52.16222],[-0.84713,52.16212],[-0.84641,52.1622],[-0.84607,52.16214],[-0.84607,52.16218],[-0.84562,52.16232],[-0.84114,52.16251],[-0.84101,52.16252]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
69,Romford,51.5892248,0.1804497,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.13708,51.6176],[0.17883,51.61492],[0.20499,51.61408],[0.20517,51.61067],[0.20513,51.6084],[0.2053,51.60626],[0.20546,51.60346],[0.20561,51.60051],[0.20576,51.59874],[0.20586,51.59655],[0.20588,51.59562],[0.2059,51.59383],[0.20592,51.59325],[0.20576,51.592],[0.20576,51.59052],[0.20563,51.58992],[0.20568,51.58865],[0.20576,51.58641],[0.20539,51.584],[0.20544,51.58258],[0.20545,51.58107],[0.2055,51.57743],[0.20546,51.57059],[0.20481,51.56562],[0.18683,51.56556],[0.17352,51.56555],[0.12431877891539767,51.56703201521763],[0.12432,51.56662],[0.10683363349916597,51.572035789494514],[0.08936874603273193,51.57747000000002],[0.09056508453367584,51.58345334088413],[0.09719750244139735,51.58752945650674],[0.12435708465577733,51.596486777871306],[0.13708,51.6176]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
70,Buckingham,51.9913750,-0.9717096,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.97599,51.99756],[-0.96407,51.99783],[-0.96096,51.99781],[-0.95796,51.99771],[-0.95272,51.99754],[-0.95112,51.99749],[-0.95115,51.99622],[-0.95122,51.99462],[-0.95136,51.99315],[-0.95128,51.992],[-0.95128,51.99073],[-0.95155,51.98962],[-0.95146,51.98823],[-0.9512,51.98723],[-0.96001,51.98676],[-0.96127,51.98704],[-0.96587,51.98625],[-0.97286,51.98556],[-0.98072,51.98507],[-0.98712,51.98482],[-0.9969,51.98421],[-1.00484,51.98427],[-1.00489,51.98497],[-1.00575,51.98886],[-1.00617,51.99262],[-1.00653,51.99604],[-0.99435,51.99699],[-0.98727,51.9973],[-0.97599,51.99756]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
71,Holiday Inn jct 14,52.0731173,-0.7098104,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.71484,52.07142],[-0.71487,52.07161],[-0.71488,52.0717],[-0.7148,52.07203],[-0.71474,52.07211],[-0.71446,52.07261],[-0.71448,52.07261],[-0.71439,52.07296],[-0.71421,52.07339],[-0.71405,52.07408],[-0.71309,52.0753],[-0.71254,52.07572],[-0.71213,52.07603],[-0.70981,52.07668],[-0.70306,52.0782],[-0.69954,52.07973],[-0.69703,52.08082],[-0.69149,52.07849],[-0.69079,52.07775],[-0.69745,52.06192],[-0.70961,52.06592],[-0.71439,52.0675],[-0.71442,52.06961],[-0.71454,52.07057],[-0.71466,52.07101],[-0.7148,52.07128],[-0.71484,52.07142]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
72,Brentford,51.4781292,-0.3282183,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.28253,51.48535],[-0.304,51.47755],[-0.3239,51.46686],[-0.32668,51.4564],[-0.33664,51.46225],[-0.34006,51.46461],[-0.34323,51.46749],[-0.34667,51.47016],[-0.35743,51.4786],[-0.35162,51.50156],[-0.33087,51.5025],[-0.29499,51.50422],[-0.28253,51.48535]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
73,Hammersmith London,51.4877128,-0.2182248,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.22951,51.49755],[-0.2221,51.49663],[-0.21868,51.49627],[-0.21364,51.49613],[-0.2057050476074207,51.49657755752911],[-0.20054098014830934,51.49284849296785],[-0.2010417381286711,51.49251266660835],[-0.18595,51.48341],[-0.19058,51.48288],[-0.19397,51.48262],[-0.19505,51.48249],[-0.19565,51.48242],[-0.19715,51.48234],[-0.19815,51.48235],[-0.20018,51.48238],[-0.20397,51.48263],[-0.20525,51.48279],[-0.20653,51.48295],[-0.20846,51.48315],[-0.217,51.48343],[-0.22012,51.48354],[-0.22365,51.48358],[-0.22479,51.4836],[-0.22547,51.48394],[-0.22672,51.48529],[-0.2279,51.48672],[-0.22884,51.48743],[-0.22978,51.48848],[-0.23179,51.48871],[-0.23297,51.48901],[-0.23399,51.4893],[-0.23518,51.48979],[-0.23697,51.48994],[-0.23854,51.49017],[-0.24268,51.48906],[-0.24617,51.48832],[-0.24159,51.49146],[-0.23874,51.4933],[-0.23577,51.4948],[-0.22951,51.49755]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
79,Kings Langley,51.7173835,-0.4536624,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.45873,51.72642],[-0.43746,51.7271],[-0.41518,51.72749],[-0.39185,51.73055],[-0.38638,51.72341],[-0.38547,51.7029],[-0.41478,51.70962],[-0.44499,51.70236],[-0.45083,51.69851],[-0.47133,51.70332],[-0.48552,51.71263],[-0.49991,51.71842],[-0.49898,51.71886],[-0.50199,51.71984],[-0.50368,51.71992],[-0.49786,51.72809],[-0.46732,51.72608],[-0.45873,51.72642]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
81,Kingston upon Thames,51.4139458,-0.2940095,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.29218156616209967,51.42126274864758],[-0.2841875769042912,51.420540542822906],[-0.27291018005370926,51.41662345043949],[-0.274249894409182,51.41404433123962],[-0.277572010731717,51.409301585720534],[-0.2865589524936851,51.40889509951161],[-0.2885185066366347,51.409599511286785],[-0.28994161897660575,51.40952763432697],[-0.29155711063385326,51.40897243859013],[-0.2947022632598717,51.40786202689188],[-0.30099256851194855,51.40783626774948],[-0.30378848052977414,51.40751705413308],[-0.30929447387694875,51.40736047733289],[-0.3094382148742536,51.41038481975324],[-0.3062774743652308,51.421786001882225],[-0.3048847952270384,51.420988247569895],[-0.30349211608886595,51.42061867232052],[-0.3001375500488379,51.42080942493711],[-0.29549552368164145,51.42104031930937],[-0.29218156616209967,51.42126274864758]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
82,Flitwick,52.0056587,-0.4952130,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.47689,51.99791],[-0.47853,51.99623],[-0.47966,51.99523],[-0.48376,51.99144],[-0.50672,51.99302],[-0.51536,51.99408],[-0.52898,51.99595],[-0.53999,52.0021],[-0.53934,52.00866],[-0.52529,52.01184],[-0.51348,52.01386],[-0.50385,52.01629],[-0.50138,52.01672],[-0.49897,52.01709],[-0.49149,52.01815],[-0.48493,52.01838],[-0.47431,52.01555],[-0.47248,52.01048],[-0.47287,52.00854],[-0.47468,52.00443],[-0.47496,52.00331],[-0.47559,52.00146],[-0.47639,51.99943],[-0.47689,51.99791]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
85,Buntingford,51.9513265,-0.0129194,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.03379,51.98062],[-0.01788,51.98119],[-0.00106,51.98077],[0.02308,51.97216],[0.02524,51.94835],[0.02865,51.9401],[0.02736,51.93691],[0.0286,51.93384],[0.03,51.93194],[0.00974,51.92977],[-0.01441,51.9278],[-0.04426,51.92873],[-0.05726,51.9403],[-0.05818,51.94733],[-0.05822,51.95656],[-0.05822,51.96511],[-0.04902,51.97107],[-0.03379,51.98062]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
87,"Swindon, South East",51.5700891,-1.7881963,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.6877,51.63268],[-1.68982,51.62326],[-1.69023,51.62109],[-1.68908,51.61561],[-1.68722,51.61036],[-1.68294,51.59653],[-1.68024,51.59085],[-1.67751,51.58527],[-1.67751,51.57994],[-1.67475,51.56961],[-1.67266,51.56518],[-1.6712,51.56038],[-1.67038,51.55165],[-1.6663,51.54659],[-1.66111,51.54203],[-1.66142,51.53664],[-1.66744,51.52775],[-1.67559,51.51881],[-1.67692,51.5122],[-1.68994,51.50335],[-1.72013,51.49534],[-1.78704,51.48584],[-1.84707,51.46308],[-1.85676,51.46363],[-1.86807,51.46422],[-1.89588,51.46608],[-1.91271,51.46706],[-1.99991,51.47448],[-2.02531,51.5037],[-2.02809,51.54149],[-2.03085,51.56815],[-2.03705,51.59736],[-2.00205,51.65381],[-1.97054,51.65118],[-1.92738,51.6481],[-1.90617,51.64886],[-1.88974,51.64791],[-1.86437,51.64909],[-1.82394,51.64932],[-1.77716,51.65062],[-1.74502,51.64733],[-1.72764,51.64872],[-1.6996,51.63868],[-1.6877,51.63268]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
88,Brighton,50.8422117,-0.1679920,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.10025,50.87891],[-0.08188612426757391,50.84016813217598],[-0.09545126464843179,50.83436393528164],[-0.07932287841796004,50.81017238788617],[-0.10222,50.80735],[-0.12208,50.81586],[-0.13627322753906546,50.81373560918866],[-0.15923,50.82207],[-0.17034,50.82368],[-0.20929833862305625,50.82656617302241],[-0.21093,50.83455],[-0.20942,50.83813],[-0.20791,50.84279],[-0.20822,50.84541],[-0.20821,50.84976],[-0.20818,50.85519],[-0.20714,50.85842],[-0.20765,50.86276],[-0.21159,50.86665],[-0.21226,50.87856],[-0.17997,50.88135],[-0.10025,50.87891]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
89,Cardiff,51.5043633,-3.1529558,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-3.22646,51.53475],[-3.18041,51.54958],[-3.15495,51.55501],[-3.15218,51.55505],[-3.14941,51.55616],[-3.1427,51.55677],[-3.13171,51.55873],[-3.10406,51.54821],[-3.08687,51.54025],[-3.07716,51.53579],[-3.07057,51.53258],[-3.06688,51.53092],[-3.06428,51.52966],[-3.06114,51.52815],[-3.05947,51.52738],[-3.05766,51.52646],[-3.04894,51.52197],[-3.04037,51.5165],[-3.04272,51.51628],[-3.12461,51.48021],[-3.13474,51.46844],[-3.16785,51.40572],[-3.1844,51.41013],[-3.19271,51.41282],[-3.20454,51.41562],[-3.21427,51.4206],[-3.23567,51.43372],[-3.2684,51.45346],[-3.3073,51.47149],[-3.30066,51.49855],[-3.28325,51.50733],[-3.2639,51.51825],[-3.2473,51.52745],[-3.22646,51.53475]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
90,Tring,51.8113080,-0.6685727,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.69883,51.80826],[-0.70976,51.82365],[-0.74855,51.85539],[-0.75711,51.878],[-0.70406,51.87262],[-0.64791,51.87085],[-0.59922,51.83462],[-0.59444,51.79995],[-0.57694,51.78447],[-0.60986,51.78147],[-0.63144,51.77188],[-0.66205,51.76022],[-0.70274,51.75655],[-0.69339,51.78015],[-0.69229,51.79154],[-0.69883,51.80826]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
91,Banbury,52.0588022,-1.3679876,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.4917,52.02201],[-1.49412,52.04659],[-1.49235,52.05598],[-1.49243,52.06528],[-1.49417,52.08391],[-1.49246,52.13521],[-1.4564,52.14068],[-1.42018,52.14367],[-1.36767,52.14612],[-1.34155,52.14722],[-1.31,52.15252],[-1.29483,52.15775],[-1.28043,52.15735],[-1.25592,52.15628],[-1.24929,52.15595],[-1.24552,52.15565],[-1.24439,52.13132],[-1.24368,52.10178],[-1.24376,52.10028],[-1.24057,52.08656],[-1.27121,52.05703],[-1.29401,52.04045],[-1.29983,52.02531],[-1.30919,52.0048],[-1.31648,51.98956],[-1.31147,51.97868],[-1.31761,51.97825],[-1.33132,51.97746],[-1.35893,51.97731],[-1.37435,51.97589],[-1.39286,51.97403],[-1.45906,51.9697],[-1.48026,51.96578],[-1.48417,51.96522],[-1.48584,51.97116],[-1.48825,51.98636],[-1.48928,51.99658],[-1.4917,52.02201]]]}}",2026-02-11 13:23:16,2026-02-11 13:23:16
92,Bishops Strotford,51.8715909,0.1531237,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.1694,51.89009],[0.18143664550781757,51.88601053441443],[0.18473867691843893,51.889524059840106],[0.20705843910619137,51.88886315681157],[0.2010540740966782,51.8752746022739],[0.21005115875245117,51.871735931616065],[0.21779417480470187,51.87063542222611],[0.17768658203126897,51.85013397653547],[0.14279,51.84019],[0.10685,51.85283],[0.10857,51.8547],[0.11235,51.85759],[0.11564,51.86208],[0.11866,51.86796],[0.11989,51.87189],[0.12225,51.87824],[0.12407,51.88161],[0.13218,51.88228],[0.15688,51.88859],[0.1694,51.89009]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
93,Bicester,51.8904431,-1.1343209,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.09694,51.96694],[-1.07034,51.9648],[-1.00908,51.94525],[-0.99962,51.93821],[-0.99723,51.92823],[-0.99893,51.90354],[-1.00417,51.89402],[-1.0052,51.89225],[-1.0056,51.88938],[-1.00634,51.88647],[-1.00675,51.8848],[-1.00853,51.88248],[-1.00937,51.87904],[-1.02116,51.87531],[-1.03458,51.87058],[-1.0545,51.86186],[-1.09295,51.84381],[-1.10919,51.83773],[-1.12692,51.83892],[-1.13425,51.83995],[-1.14089,51.84124],[-1.15336,51.84416],[-1.17444,51.84607],[-1.20345,51.84906],[-1.22195,51.8472],[-1.22429,51.84759],[-1.22437,51.85145],[-1.22464,51.85381],[-1.22429,51.85633],[-1.2245,51.86027],[-1.22412,51.866],[-1.22323,51.87513],[-1.22219,51.88225],[-1.22113,51.89307],[-1.22024,51.90167],[-1.21936,51.91006],[-1.21862,51.91729],[-1.21738,51.92231],[-1.21553,51.92583],[-1.21499,51.93225],[-1.21615,51.93528],[-1.21663,51.93989],[-1.21766,51.9412],[-1.22071,51.94372],[-1.16867,51.96324],[-1.09694,51.96694]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
94,Dartford,51.4266886,0.2229997,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.18422,51.45844],[0.19108,51.45914],[0.19436,51.45957],[0.19825,51.46004],[0.20213,51.46043],[0.21436,51.46269],[0.22865,51.46633],[0.24136,51.46938],[0.25676,51.47272],[0.26976,51.47607],[0.26806,51.46309],[0.27182,51.45744],[0.27366,51.45091],[0.27435,51.44934],[0.27524,51.44784],[0.27758,51.4441],[0.27981,51.44027],[0.28414,51.43304],[0.28851,51.42595],[0.28575,51.41469],[0.28321,51.4054],[0.28149,51.39112],[0.27376,51.38412],[0.23424,51.37022],[0.20712,51.36056],[0.19474,51.35619],[0.18897,51.35954],[0.17758,51.36619],[0.1631,51.37222],[0.15691,51.37627],[0.15206,51.38174],[0.14399,51.39005],[0.15197,51.40932],[0.15998,51.42821],[0.16733,51.44461],[0.1748,51.46125],[0.17989,51.45899],[0.18422,51.45844]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
95,Geddington,52.4353424,-0.6920967,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.72428,52.44439],[-0.72644,52.45282],[-0.68608,52.44832],[-0.61385,52.45428],[-0.61364,52.43251],[-0.63324,52.43101],[-0.66472,52.42892],[-0.67267,52.42815],[-0.68729,52.42846],[-0.69086,52.42791],[-0.69313,52.42927],[-0.69667,52.42955],[-0.70365,52.42894],[-0.70698,52.42924],[-0.71004,52.42946],[-0.71194,52.43002],[-0.71462,52.43264],[-0.71844,52.43524],[-0.7211,52.43819],[-0.72161,52.44009],[-0.72278,52.44278],[-0.72428,52.44439]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
96,Lincoln,53.2319539,-0.5496264,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.5207183496093659,53.271715077730065],[-0.48435681640625505,53.250103288391955],[-0.4879594726562586,53.22913489273588],[-0.5142858605957246,53.210924163197916],[-0.5545168200683737,53.19579098065904],[-0.6189209350586045,53.20015219191191],[-0.6371481396484446,53.2281546647113],[-0.5791049060058584,53.26965606923575],[-0.5207183496093659,53.271715077730065]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
98,Amersham,51.6646333,-0.6068650,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.6376,51.68789],[-0.52735,51.69165],[-0.54607,51.64151],[-0.64014,51.63898],[-0.64935,51.65044],[-0.64068,51.67733],[-0.6376,51.68789]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
99,High Wycombe,51.6265133,-0.7604143,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.73458,51.64753],[-0.72251,51.64439],[-0.71353,51.63699],[-0.70911,51.62522],[-0.68363,51.61173],[-0.6881,51.60848],[-0.69544,51.60351],[-0.74045,51.60958],[-0.76411,51.61104],[-0.78414,51.60942],[-0.79873,51.61296],[-0.80177,51.6142],[-0.80625,51.61663],[-0.80779,51.62013],[-0.80965,51.62171],[-0.80635,51.63181],[-0.80558,51.63645],[-0.79753,51.64296],[-0.78404,51.64819],[-0.77054,51.65342],[-0.74487,51.65043],[-0.73458,51.64753]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
102,Beaconsfield,51.6051242,-0.6500158,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.64317,51.61262],[-0.63347,51.61301],[-0.6308,51.61309],[-0.62838,51.61307],[-0.6263,51.61312],[-0.62193,51.61308],[-0.61455,51.59807],[-0.61162,51.58991],[-0.63287,51.59452],[-0.64647,51.59706],[-0.6502,51.5976],[-0.67445,51.59785],[-0.67819,51.599],[-0.68404,51.6012],[-0.69102,51.60257],[-0.69546,51.60347],[-0.68081,51.61338],[-0.65667,51.61236],[-0.6499,51.61238],[-0.64317,51.61262]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
103,Marlow,51.5589051,-0.7846515,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.81356,51.57641],[-0.80498,51.57935],[-0.79229,51.58199],[-0.78699,51.58361],[-0.77829,51.5859],[-0.77065,51.58746],[-0.74104,51.57984],[-0.73247,51.5751],[-0.73747,51.57004],[-0.74746,51.56402],[-0.75934,51.55603],[-0.76519,51.55217],[-0.76963,51.54906],[-0.77633,51.54621],[-0.77705,51.54658],[-0.77728,51.5466],[-0.77812,51.54669],[-0.77912,51.54673],[-0.7806,51.54714],[-0.78214,51.54745],[-0.78333,51.54776],[-0.78469,51.54808],[-0.7865,51.54869],[-0.78771,51.54907],[-0.79014,51.54989],[-0.79019,51.54989],[-0.79091,51.54994],[-0.79198,51.54998],[-0.79359,51.54997],[-0.79378,51.54999],[-0.79417,51.55008],[-0.79428,51.55017],[-0.79419,51.55026],[-0.79729,51.55222],[-0.80309,51.55565],[-0.81257,51.56176],[-0.82297,51.57044],[-0.82168,51.57153],[-0.81835,51.57355],[-0.81356,51.57641]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
104,Egham,51.4333625,-0.5442495,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.52036,51.44409],[-0.4984083071462386,51.437007194881545],[-0.50163,51.42109],[-0.5118009365844656,51.420635049508995],[-0.54165,51.41927],[-0.5838258306884758,51.405190000000026],[-0.63309,51.45475],[-0.57743,51.45279],[-0.53005,51.44544],[-0.52036,51.44409]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
106,Bracknell,51.4062914,-0.7758443,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.80689,51.44164],[-0.77145,51.4425],[-0.71558,51.44336],[-0.73097,51.35652],[-0.79647,51.35114],[-0.80452,51.39591],[-0.80503,51.41297],[-0.80689,51.44164]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
109,Woking,51.3096373,-0.5479467,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.62698,51.35538],[-0.54076,51.35702],[-0.48627,51.34586],[-0.45473,51.34403],[-0.4589,51.31818],[-0.47203,51.30552],[-0.48312,51.28533],[-0.48858,51.27726],[-0.52153,51.27913],[-0.54623,51.27927],[-0.57613,51.27983],[-0.61048,51.27931],[-0.64917,51.27547],[-0.66028,51.32361],[-0.64401,51.33936],[-0.62698,51.35538]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
118,Long buckby,52.2918567,-1.1056573,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.13743,52.27968],[-1.13983,52.28048],[-1.18442,52.2885],[-1.19202,52.30385],[-1.16095,52.31021],[-1.09804,52.32211],[-1.04789,52.30896],[-1.0549,52.28747],[-1.05456,52.284],[-1.0552,52.28143],[-1.07849,52.28309],[-1.08647,52.28634],[-1.08948,52.28663],[-1.09315,52.28694],[-1.11203,52.28816],[-1.13743,52.27968]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
119,Wilby Wellingborough,52.2921797,-0.7116744,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.69751,52.29183],[-0.69626,52.29197],[-0.69227,52.29169],[-0.69163,52.2913],[-0.69176,52.29113],[-0.69204,52.29059],[-0.69197,52.29016],[-0.6916,52.28965],[-0.69135,52.28906],[-0.69115,52.28859],[-0.69069,52.28768],[-0.69044,52.28705],[-0.69003,52.28545],[-0.68446,52.2799],[-0.72045,52.27933],[-0.74899,52.27897],[-0.74925,52.29162],[-0.74675,52.29595],[-0.73345,52.2974],[-0.73317,52.29734],[-0.73294,52.29722],[-0.7318,52.29719],[-0.72796,52.29792],[-0.72665,52.29823],[-0.72555,52.29774],[-0.72359,52.29722],[-0.72192,52.29696],[-0.72079,52.29692],[-0.71975,52.29702],[-0.71862,52.29739],[-0.71793,52.29465],[-0.71442,52.29458],[-0.70796,52.29249],[-0.70665,52.29223],[-0.70524,52.29205],[-0.70329,52.292],[-0.69751,52.29183]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
120,St Neots,52.2303747,-0.2817726,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.27695,52.2616],[-0.2376,52.26052],[-0.19947,52.25927],[-0.17267,52.25277],[-0.16199,52.24019],[-0.15715,52.23074],[-0.15867,52.21487],[-0.16654833862305596,52.20657015704127],[-0.2316354711914026,52.208443657838686],[-0.25952025390625355,52.19962201854654],[-0.2929040844726605,52.20572308191762],[-0.3026082958984322,52.21635382999232],[-0.37277,52.19316],[-0.37768,52.20047],[-0.37686,52.21651],[-0.37604,52.21848],[-0.37103,52.24485],[-0.3680982434082014,52.24460663057148],[-0.3594,52.24865],[-0.35646,52.25388],[-0.34117,52.26059],[-0.27695,52.2616]]]}}",2026-02-11 13:23:17,2026-02-11 13:23:17
